user_id,password_length,used_special_characters,keyboard_language,login_attempts,was_capslock_on,session_ip,browser_tab_count,challenge_sequence,timezone,typing_speed_wpm,risk_label,uses_special_char,capslock_on_flag,short_password_flag,many_login_attempts_flag,fast_typing_flag,timezone_offset_hours,risk_score_heuristic,security_outcome,target
fedc1eca-f988-4f53-b815-fb39b7294298,17,no,EN,7,no,33.160.126.120,5,1-5-3-9-8,UTC+1,93,1,0,0,0,1,0,1.0,4.0,confirmed compromise,1
9c5f442f-5d85-4baa-b6ef-3967daccfb58,9,no,JP,6,no,217.131.97.247,5,5-9-9-4-4,UTC-5,56,1,0,0,1,1,0,-5.0,6.0,confirmed compromise,1
362c482d-e92f-47a1-864a-fd47cf6f264c,9,yes,ES,5,yes,193.107.133.63,14,5-4-4-4-4,UTC+8,44,1,1,1,1,1,0,8.0,5.0,normal,0
7c4dc57d-59f5-4a08-97f7-a57a09bc2176,6,yes,CN,10,yes,97.79.2.87,13,2-3-9-9-7,UTC+1,90,1,1,1,1,1,0,1.0,5.0,confirmed compromise,1
a64b5372-5629-4e6a-a35c-ae3d27ea2f18,19,no,ES,1,no,140.167.7.200,9,4-1-1-5-4,UTC+3,114,0,0,0,0,0,0,3.0,2.0,suspected abuse,1
b8b1b8a9-f811-4144-9f83-d1147f5c1ded,15,yes,ES,5,no,203.56.159.237,5,3-6-1-2-6,UTC+1,109,0,1,0,0,1,0,1.0,2.0,normal,0
41dbdeab-d0c9-48a1-af13-045527f623d9,7,yes,EN,4,no,128.203.192.168,9,5-5-6-8-7,UTC+8,35,0,1,0,1,0,0,8.0,2.0,normal,0
06f27513-cb1f-4419-96df-7854ef24f042,15,no,EN,5,yes,186.227.254.207,2,6-4-4-8-8,UTC-5,74,1,0,1,0,1,0,-5.0,5.0,suspected abuse,1
37903f6c-70fa-4bb6-97d1-82b71bea4c3a,19,yes,EN,7,yes,9.140.36.44,11,2-1-1-6-6,UTC-7,40,0,1,1,0,1,0,-7.0,3.0,normal,0
89d3c738-afad-4d8a-8592-fcd46edcfd17,11,no,JP,2,no,211.119.61.138,14,7-8-8-9-5,UTC+3,62,0,0,0,0,0,0,3.0,2.0,normal,0
516b9849-b439-4a69-9f32-b6ec284a1969,15,yes,ES,2,no,207.230.112.3,8,4-6-1-6-9,UTC+8,110,0,1,0,0,0,0,8.0,0.0,normal,0
600c9138-df37-4b98-a498-a24abf02092b,20,yes,FR,4,no,39.127.172.98,13,3-1-9-6-4,UTC+3,100,0,1,0,0,0,0,3.0,0.0,normal,0
9b2615e8-9017-4ad1-999c-1cbbe9c3d704,10,yes,EN,10,no,187.52.50.118,4,8-6-6-1-1,UTC-7,37,0,1,0,0,1,0,-7.0,2.0,normal,0
a835efca-e437-4463-a44c-ee356457422e,12,no,DE,9,no,27.201.48.17,15,4-9-5-8-2,UTC-5,50,1,0,0,0,1,0,-5.0,4.0,confirmed compromise,1
cc6af40a-ea9f-4d6b-b42e-66373e6a0fc2,18,yes,EN,4,no,153.153.216.241,7,2-1-7-8-7,UTC+8,61,0,1,0,0,0,0,8.0,0.0,normal,0
4b15f52f-f59a-4daf-b7bb-66bc30a16768,14,no,JP,3,no,59.186.182.176,7,8-1-2-2-5,UTC+1,88,0,0,0,0,0,0,1.0,2.0,normal,0
7fb83966-e543-497a-95f4-f068a380f11b,10,yes,ES,3,yes,19.93.215.180,11,4-8-1-8-2,UTC+1,21,0,1,1,0,0,0,1.0,1.0,normal,0
75aac78e-570b-4599-a355-8ae5d48176b1,7,no,ES,6,no,28.153.148.102,15,4-5-6-6-5,UTC+8,114,1,0,0,1,1,0,8.0,6.0,confirmed compromise,1
8b7ec7ce-5ee2-4e84-8531-bb961743d299,16,yes,ES,3,yes,65.226.110.242,6,1-3-4-3-5,UTC+0,102,0,1,1,0,0,0,0.0,1.0,normal,0
4b116ec5-3551-4588-adde-2b5faeb59e59,12,no,JP,8,yes,172.238.113.102,8,5-3-2-1-1,UTC-7,79,1,0,1,0,1,0,-7.0,5.0,confirmed compromise,1
71a4028d-794c-4f5e-8b0e-ad3aa477745e,9,no,EN,4,yes,120.202.34.140,1,4-3-2-4-3,UTC-7,56,1,0,1,1,0,0,-7.0,5.0,confirmed compromise,1
b44839a9-ed16-4344-ba3d-fe31076ee533,10,yes,CN,6,no,160.146.221.169,13,5-2-6-8-1,UTC+3,102,0,1,0,0,1,0,3.0,2.0,normal,0
4e1057a3-39b9-41bf-8c57-f5936ef49c14,19,yes,EN,8,yes,125.178.235.46,13,4-3-6-2-4,UTC+0,38,0,1,1,0,1,0,0.0,3.0,normal,0
86f38398-9ef1-4d72-9182-e5f050d28e80,12,yes,CN,10,yes,102.57.107.41,10,1-8-6-6-7,UTC+8,112,0,1,1,0,1,0,8.0,3.0,normal,0
1adccfc9-8343-4323-81bd-ce4fe84e189c,9,no,FR,1,no,215.186.7.28,4,5-7-9-6-1,UTC+8,76,1,0,0,1,0,0,8.0,4.0,suspected abuse,1
05f72486-08b2-4d65-a92b-21169c08d9e5,15,yes,CN,6,yes,202.220.124.43,2,7-7-8-8-5,UTC+8,61,0,1,1,0,1,0,8.0,3.0,normal,0
e6e3efbf-9cb1-4e86-9ec9-c3024192af83,20,yes,EN,7,yes,222.232.118.36,7,1-1-2-1-8,UTC+8,94,0,1,1,0,1,0,8.0,3.0,normal,0
a69d4454-617e-46b7-b250-8da3fc4570dc,12,no,FR,9,yes,87.197.190.75,10,2-6-2-7-5,UTC+3,51,1,0,1,0,1,0,3.0,5.0,confirmed compromise,1
6b9d5442-9b47-412c-b66a-074d65392fda,18,yes,FR,10,yes,161.12.253.203,2,5-5-7-1-1,UTC+1,82,0,1,1,0,1,0,1.0,3.0,normal,0
d46e2c0b-93ec-420b-96d6-95da4f04b8e1,9,yes,EN,6,yes,27.150.65.55,14,8-4-2-6-3,UTC-5,120,1,1,1,1,1,0,-5.0,5.0,confirmed compromise,1
0b72f493-d25a-407f-aca6-ce1e27654970,11,yes,FR,9,yes,177.223.3.50,3,5-8-2-7-6,UTC-7,119,0,1,1,0,1,0,-7.0,3.0,normal,0
f5cfc432-473f-4671-9334-a65271a33616,15,yes,DE,5,no,69.154.13.56,12,2-5-1-2-2,UTC+3,21,0,1,0,0,1,0,3.0,2.0,normal,0
6917b0c0-8968-41bc-be91-3eccae8ad7ca,6,yes,FR,7,yes,113.234.199.38,12,2-8-8-5-5,UTC-7,46,1,1,1,1,1,0,-7.0,5.0,confirmed compromise,1
73d80288-2eb7-445d-9422-5e318c10e1a8,12,no,JP,5,yes,91.125.46.229,12,1-4-9-9-2,UTC+3,55,1,0,1,0,1,0,3.0,5.0,suspected abuse,1
1516a7a9-7350-4610-aef7-ba08af502d5f,14,yes,FR,4,no,88.102.172.175,7,4-1-5-4-4,UTC+1,88,0,1,0,0,0,0,1.0,0.0,normal,0
2bdc2f80-c7bf-42c8-9ad8-19244590aea9,13,yes,FR,5,no,197.136.173.243,2,8-6-8-8-1,UTC+3,83,0,1,0,0,1,0,3.0,2.0,normal,0
064b9348-e774-49ac-969d-ee0de8bebc8b,6,no,JP,1,no,201.142.209.15,15,4-6-9-8-1,UTC+0,32,1,0,0,1,0,0,0.0,4.0,suspected abuse,1
cd86193b-2e04-4558-a7b8-2381a1eb61ec,13,yes,DE,7,no,165.67.42.241,11,8-2-3-2-6,UTC-7,66,0,1,0,0,1,0,-7.0,2.0,normal,0
91a4b3af-d162-4db9-b69a-ce3d2ce77625,14,yes,FR,8,no,84.42.148.16,4,4-2-9-7-5,UTC-5,43,0,1,0,0,1,0,-5.0,2.0,normal,0
4ebdecf4-9466-4796-99d8-a89fbbe3fb68,17,yes,DE,4,yes,222.135.162.145,10,4-4-8-4-4,UTC+1,111,0,1,1,0,0,0,1.0,1.0,normal,0
80a2e334-8dd3-4af8-8655-e46c9321f21e,12,no,FR,3,yes,165.203.126.123,4,8-5-7-7-2,UTC+0,113,0,0,1,0,0,0,0.0,3.0,normal,0
bc929255-665e-42d4-b055-17c17e396386,14,yes,FR,10,yes,44.2.21.179,7,4-2-5-2-5,UTC+3,39,0,1,1,0,1,0,3.0,3.0,suspected abuse,1
cd33291a-cb76-470a-a3f5-0b0b840180dd,13,no,DE,7,yes,158.233.54.80,3,8-3-5-8-9,UTC+1,80,1,0,1,0,1,0,1.0,5.0,suspected abuse,1
fc9a4ca4-9f86-4455-8543-34e841b74e78,9,no,JP,2,no,106.45.215.217,3,1-1-2-4-2,UTC-7,72,1,0,0,1,0,0,-7.0,4.0,confirmed compromise,1
de34e651-a8a9-4e06-bcff-3bbbb754260d,12,no,DE,8,no,141.50.244.233,6,4-6-5-5-8,UTC-7,23,1,0,0,0,1,0,-7.0,4.0,confirmed compromise,1
061a99c8-120b-4433-a400-ed2a4fb00536,13,yes,FR,6,no,115.15.62.75,14,9-3-9-4-3,UTC+1,99,0,1,0,0,1,0,1.0,2.0,normal,0
0c6fe88e-9445-4ff0-bf2a-96f3df295ec2,19,no,FR,7,no,193.255.251.102,4,8-5-2-2-1,UTC+3,103,1,0,0,0,1,0,3.0,4.0,confirmed compromise,1
3424d354-dbc3-4bdf-a35a-f86cc6a06407,14,no,DE,9,no,192.166.9.161,2,7-2-6-1-9,UTC+1,54,1,0,0,0,1,0,1.0,4.0,suspected abuse,1
c9ec977f-cb26-43f0-b923-da4f1ec652e5,8,no,FR,4,yes,194.61.253.95,12,6-9-1-4-9,UTC+3,48,1,0,1,1,0,0,3.0,5.0,confirmed compromise,1
b7772c93-e9da-4452-b688-ebdbc647f626,7,yes,FR,6,yes,130.31.6.14,15,3-9-5-7-2,UTC+1,75,1,1,1,1,1,0,1.0,5.0,confirmed compromise,1
75ce495d-2b26-4b5a-ac4e-3bdcefb15d43,19,no,DE,1,no,193.187.201.93,3,7-7-6-3-4,UTC-5,44,0,0,0,0,0,0,-5.0,2.0,normal,0
047d0cde-24f0-4720-920e-9bd59140d54f,13,yes,ES,9,no,82.203.41.85,7,4-3-5-4-1,UTC+3,35,0,1,0,0,1,0,3.0,2.0,normal,0
4c5dd30c-5c63-474a-b370-0f9f8ed82eb6,10,no,JP,4,yes,47.136.21.222,7,2-2-4-8-7,UTC+3,55,0,0,1,0,0,0,3.0,3.0,normal,0
b1457376-b003-4d98-b418-b5edf7a7b7e3,12,yes,CN,4,yes,162.69.218.171,13,8-1-9-2-3,UTC+1,36,0,1,1,0,0,0,1.0,1.0,normal,0
5ba1522b-022b-40e4-bb6f-7f153158196d,14,no,JP,5,yes,161.87.167.9,2,5-3-9-6-9,UTC+0,48,1,0,1,0,1,0,0.0,5.0,confirmed compromise,1
f9bd008c-16b3-4cf2-ab8a-d29ebbdac128,9,no,JP,3,yes,110.161.170.209,2,9-3-1-8-6,UTC+8,99,1,0,1,1,0,0,8.0,5.0,confirmed compromise,1
760ffc70-edb6-463f-98a2-bd8144161f59,10,yes,FR,7,no,66.57.4.181,1,5-5-3-8-8,UTC-7,77,0,1,0,0,1,0,-7.0,2.0,normal,0
f577d58c-f65f-45af-b3ec-5f6f19d9c71a,8,yes,JP,9,no,155.147.7.28,10,4-6-7-4-1,UTC+1,27,1,1,0,1,1,0,1.0,4.0,suspected abuse,1
ee4e3973-a269-4693-a958-6282fc9e7182,15,no,FR,2,no,95.242.154.83,8,5-2-2-6-6,UTC-7,117,0,0,0,0,0,0,-7.0,2.0,normal,0
2d9c73a2-578c-4872-b0cc-8ab1845bb629,14,yes,JP,4,no,220.215.93.240,13,1-9-3-1-5,UTC+8,87,0,1,0,0,0,0,8.0,0.0,normal,0
9e70bc56-0a93-4067-9ecc-86bfd4df5866,14,yes,EN,4,yes,93.134.81.182,5,9-3-9-3-2,UTC+8,78,0,1,1,0,0,0,8.0,1.0,normal,0
95b80f6b-9a40-421a-9e0b-3e4ecf2f0f24,18,no,EN,2,no,5.125.158.39,9,8-9-6-9-6,UTC-5,70,0,0,0,0,0,0,-5.0,2.0,normal,0
a119075e-a124-4871-991e-1cbc52e3d7a0,20,yes,EN,3,yes,153.182.36.157,10,4-3-6-3-8,UTC-7,57,0,1,1,0,0,0,-7.0,1.0,normal,0
0499dafd-2e83-45fb-85eb-9f425c504da7,7,no,DE,4,no,89.22.82.29,6,5-3-1-1-6,UTC-5,118,1,0,0,1,0,0,-5.0,4.0,suspected abuse,1
33cf3683-cddf-4018-ae4b-f1a51a0a3929,12,yes,FR,6,yes,55.173.35.100,2,8-3-7-5-9,UTC+3,115,0,1,1,0,1,0,3.0,3.0,normal,0
02dd6fed-9133-43fa-ac1d-47d1e7dbfbcd,19,yes,FR,5,no,139.100.101.233,9,6-9-7-6-9,UTC+1,45,0,1,0,0,1,0,1.0,2.0,normal,0
73c70037-b708-4bc1-bca5-cbf300c23ad6,16,yes,DE,8,no,215.158.235.168,4,7-5-5-9-5,UTC-7,88,0,1,0,0,1,0,-7.0,2.0,normal,0
2af9f1d0-09cf-44d5-a105-862fd09b5a8d,11,yes,ES,2,no,211.133.65.131,1,2-2-1-1-7,UTC-7,29,0,1,0,0,0,0,-7.0,0.0,normal,0
9e640f1a-fa1c-4a13-9a0e-e6ee433534c1,16,no,CN,8,no,195.211.187.204,2,9-2-8-2-5,UTC+0,25,1,0,0,0,1,0,0.0,4.0,suspected abuse,1
a8d60fdd-6de9-40f3-95f6-ef8defb617ad,19,no,ES,1,yes,173.165.191.95,7,2-7-7-7-2,UTC+3,113,0,0,1,0,0,0,3.0,3.0,normal,0
8ef38f13-0577-480b-8244-3df389162aad,19,yes,CN,6,yes,152.253.8.101,1,4-4-5-9-1,UTC+8,27,0,1,1,0,1,0,8.0,3.0,normal,0
4e9b49ca-89b7-4366-8d3a-9e609fc86c23,17,no,ES,10,yes,165.196.131.127,11,8-9-9-2-1,UTC+0,101,1,0,1,0,1,0,0.0,5.0,confirmed compromise,1
45b8a0ac-6c36-471e-baab-d1e5c89565ba,8,no,JP,2,yes,83.243.143.70,4,5-1-8-6-3,UTC+1,51,1,0,1,1,0,0,1.0,5.0,confirmed compromise,1
4116545b-2238-4576-a628-4aa5202978a2,7,yes,JP,7,no,21.120.157.225,8,6-4-8-1-1,UTC-5,60,1,1,0,1,1,0,-5.0,4.0,confirmed compromise,1
36563e80-3335-4d22-bd75-026044575c37,16,no,ES,5,no,185.121.85.135,3,2-1-7-8-1,UTC+8,53,1,0,0,0,1,0,8.0,4.0,confirmed compromise,1
a9a4c37f-bad4-455b-905e-e1b783f64dc3,6,yes,FR,6,no,123.102.187.110,8,1-1-3-3-1,UTC-7,70,1,1,0,1,1,0,-7.0,4.0,confirmed compromise,1
20b3b5ea-0d1f-400a-874e-1dfbcb68c397,16,no,JP,2,yes,53.133.92.13,10,1-3-5-8-6,UTC-5,78,0,0,1,0,0,0,-5.0,3.0,normal,0
3d5d74ca-d1bc-4b02-a8b6-f124993a37f2,8,no,ES,7,no,164.2.219.98,8,3-2-8-3-1,UTC-7,116,1,0,0,1,1,0,-7.0,6.0,confirmed compromise,1
46eae417-8662-4a60-bd2e-54bb8a08f36b,10,no,EN,8,yes,48.42.136.175,15,5-6-8-2-2,UTC+3,32,1,0,1,0,1,0,3.0,5.0,confirmed compromise,1
5b74bfe4-c908-45b9-aea4-4389b27a75a8,15,yes,FR,4,yes,155.199.30.159,7,2-5-5-3-8,UTC+3,40,0,1,1,0,0,0,3.0,1.0,normal,0
7f9e6aea-f6fd-405c-a46e-0b378b81f0b7,7,no,DE,8,no,180.52.34.178,3,2-6-9-7-1,UTC+8,115,1,0,0,1,1,0,8.0,6.0,normal,0
a27d55a4-93ec-4d0f-bf60-e9abc35c87e3,15,yes,FR,4,no,214.211.4.51,14,1-2-8-7-3,UTC+1,68,0,1,0,0,0,0,1.0,0.0,normal,0
a09fc76f-3d71-4ef8-8f75-beb071dc65e2,20,no,ES,3,yes,182.70.106.116,2,7-1-7-6-3,UTC+0,99,0,0,1,0,0,0,0.0,3.0,normal,0
4e2be383-e91d-4fc9-9883-a6a009690b87,12,no,ES,6,no,157.172.110.170,2,7-8-9-3-6,UTC-5,79,1,0,0,0,1,0,-5.0,4.0,confirmed compromise,1
4dae75b3-5d4b-4329-9b32-78b946ed4790,14,yes,DE,4,no,173.52.141.73,4,1-2-6-6-3,UTC-5,80,0,1,0,0,0,0,-5.0,0.0,normal,0
e9a27bc0-e36d-4b45-8b86-b2865e123376,10,no,DE,10,yes,209.117.23.236,9,8-4-1-8-7,UTC+3,86,1,0,1,0,1,0,3.0,5.0,confirmed compromise,1
dfb17959-0d54-476f-8bf3-bd41ba0ac389,15,yes,ES,7,yes,220.62.84.221,12,3-9-6-6-8,UTC+3,83,0,1,1,0,1,0,3.0,3.0,normal,0
92d4b4a3-4e48-475e-a1ae-1e09339e1b6c,7,yes,EN,8,no,175.227.101.87,4,4-4-7-3-8,UTC-5,69,1,1,0,1,1,0,-5.0,4.0,suspected abuse,1
ec9947c0-9e78-4344-a2c1-9be87623315f,20,no,EN,8,no,34.10.97.243,2,5-2-1-9-4,UTC+3,31,1,0,0,0,1,0,3.0,4.0,suspected abuse,1
31213071-ff87-4e97-81e4-233d102ec128,16,no,CN,1,no,172.45.90.33,1,8-3-2-9-4,UTC+8,28,0,0,0,0,0,0,8.0,2.0,normal,0
dfaadd70-50df-4842-9772-acc54eab3b19,7,no,EN,4,yes,201.198.214.114,11,1-5-3-8-8,UTC+0,104,1,0,1,1,0,0,0.0,5.0,suspected abuse,1
53f6837e-81ed-4dbb-8b16-efbae835b8a1,16,no,CN,8,yes,186.171.214.138,5,8-4-4-3-3,UTC+8,59,1,0,1,0,1,0,8.0,5.0,confirmed compromise,1
e974d947-fd22-4d86-8e34-50ecc419ad9f,9,no,ES,10,no,100.246.95.171,3,3-8-9-6-7,UTC+8,20,1,0,0,1,1,0,8.0,6.0,confirmed compromise,1
3a7c0d0d-0bc1-4096-92a0-b5ed9a808336,6,yes,DE,7,no,189.130.8.225,12,3-4-4-1-6,UTC+8,84,1,1,0,1,1,0,8.0,4.0,suspected abuse,1
2c1bb8d9-2ec8-44e9-9e56-ca8a2f7c5934,10,yes,EN,7,no,48.128.36.125,10,2-2-6-5-6,UTC+0,102,0,1,0,0,1,0,0.0,2.0,normal,0
a4bdee16-c460-4295-913b-3941d978698a,17,yes,ES,1,no,214.227.189.219,15,8-2-1-8-3,UTC+3,48,0,1,0,0,0,0,3.0,0.0,normal,0
618f50bb-46ba-498b-8224-645f14cd7c96,8,no,DE,3,no,210.95.188.25,13,4-7-6-1-6,UTC-5,98,1,0,0,1,0,0,-5.0,4.0,confirmed compromise,1
7390d960-5e2b-4694-b689-7ffe739a6db5,10,yes,DE,1,no,23.183.224.59,3,7-8-6-2-7,UTC-7,51,0,1,0,0,0,0,-7.0,0.0,normal,0
988c8308-e92d-46bb-974e-dee2386ceda7,14,yes,JP,6,no,215.96.182.157,15,9-3-3-1-5,UTC-7,36,0,1,0,0,1,0,-7.0,2.0,normal,0
8b15bacb-78a1-4251-8bd6-d41d675fd01d,8,no,EN,1,yes,54.238.217.83,9,3-8-2-4-7,UTC+1,49,1,0,1,1,0,0,1.0,5.0,confirmed compromise,1
f808fc00-8f44-43aa-a506-516bac73f735,20,no,FR,1,yes,192.55.69.177,1,3-7-9-6-9,UTC-5,71,0,0,1,0,0,0,-5.0,3.0,normal,0
01a548a1-c2ac-48a9-a7f7-a4b8b39c9427,11,no,JP,7,no,204.209.71.12,1,2-7-9-6-6,UTC+3,71,1,0,0,0,1,0,3.0,4.0,normal,0
9eff4838-a204-4e9b-be83-4b4b6db023fe,13,yes,FR,3,yes,101.103.91.136,4,6-2-3-5-1,UTC+0,100,0,1,1,0,0,0,0.0,1.0,normal,0
fbdbab70-6d33-467e-99bc-0ee0f39b94a3,17,yes,JP,8,yes,207.201.23.236,5,2-5-4-5-8,UTC+3,111,0,1,1,0,1,0,3.0,3.0,normal,0
d304c62d-ff3c-43cf-85cb-e83ca5ddf5d4,12,yes,FR,9,yes,207.157.131.59,4,7-1-3-4-5,UTC-5,107,0,1,1,0,1,0,-5.0,3.0,normal,0
85a85560-9e74-4c59-95a1-390abfa63ccf,9,no,ES,1,no,136.47.156.116,4,8-5-9-5-6,UTC-7,72,1,0,0,1,0,0,-7.0,4.0,suspected abuse,1
42dbaec6-0c51-4234-a9dd-d8df13ccee4c,11,yes,EN,1,no,188.27.16.198,9,1-3-4-8-5,UTC+1,95,0,1,0,0,0,0,1.0,0.0,normal,0
b3d7383e-ce64-4ab4-893d-c618b58300e8,12,yes,JP,9,yes,130.32.208.247,4,8-4-4-7-8,UTC-5,44,0,1,1,0,1,0,-5.0,3.0,normal,0
7bd61954-24d7-4b45-8e33-a936ad7bc186,13,yes,ES,9,yes,218.56.113.196,1,6-3-6-1-6,UTC+8,20,0,1,1,0,1,0,8.0,3.0,normal,0
28fa719e-e44c-4077-b0c9-95564bf6d100,14,yes,FR,8,no,81.32.126.176,13,7-5-1-2-8,UTC+3,85,0,1,0,0,1,0,3.0,2.0,normal,0
0a0903f1-ce3c-4696-baaf-7cd0d0bbd9ca,16,no,FR,6,no,211.102.133.79,13,9-8-8-8-6,UTC-7,92,1,0,0,0,1,0,-7.0,4.0,confirmed compromise,1
0077b783-94fe-4b96-963a-6e0af92fc400,15,yes,JP,6,yes,194.173.36.112,10,9-1-8-4-8,UTC-5,71,0,1,1,0,1,0,-5.0,3.0,normal,0
03b6eeac-b9f5-4487-be2c-f2506fb68b9f,17,no,ES,6,yes,191.172.144.76,10,6-2-9-4-2,UTC-5,21,1,0,1,0,1,0,-5.0,5.0,suspected abuse,1
01e4dd4d-0bac-4294-97dd-265add8b5a3b,11,no,FR,5,no,101.83.114.78,1,5-9-9-1-4,UTC+1,84,1,0,0,0,1,0,1.0,4.0,confirmed compromise,1
5510c2c4-8121-40bf-80e9-1d0eccef882e,20,no,ES,2,yes,206.15.208.6,15,6-6-3-2-2,UTC-7,85,0,0,1,0,0,0,-7.0,3.0,normal,0
92a50ac3-7b53-4b15-b032-55a52a89a495,18,yes,ES,6,no,192.175.191.4,1,4-3-8-7-5,UTC+0,97,0,1,0,0,1,0,0.0,2.0,normal,0
3148ccbf-e1e0-4a10-8b62-186c1a1e4ee9,14,yes,JP,3,no,30.67.183.229,15,2-8-1-9-6,UTC+3,22,0,1,0,0,0,0,3.0,0.0,normal,0
1a05366f-de98-40a0-ae34-b7bdce6d9e55,12,yes,EN,6,no,16.237.170.216,10,2-2-8-3-9,UTC+0,108,0,1,0,0,1,0,0.0,2.0,normal,0
468ddd39-ea21-4152-b31f-c335dea691be,6,yes,ES,10,no,141.118.164.87,2,2-4-1-1-1,UTC+0,98,1,1,0,1,1,0,0.0,4.0,suspected abuse,1
a15a1920-933e-4fb4-ba2b-ebbac1669be2,15,no,FR,3,yes,65.219.184.129,13,6-6-4-6-9,UTC+3,36,0,0,1,0,0,0,3.0,3.0,normal,0
b4e2d022-05bd-4d2f-be34-68b2bbd6851e,6,no,JP,1,no,78.187.90.80,11,4-1-7-5-6,UTC-7,48,1,0,0,1,0,0,-7.0,4.0,confirmed compromise,1
405f4630-b110-43e2-bbf5-46e2a52810e8,14,yes,EN,3,yes,119.153.44.20,12,9-4-9-3-2,UTC+0,32,0,1,1,0,0,0,0.0,1.0,normal,0
878deca7-8e18-4369-9a72-0be551148613,18,no,JP,5,no,164.87.126.151,6,8-8-5-4-2,UTC+8,31,1,0,0,0,1,0,8.0,4.0,confirmed compromise,1
2108a6d1-a402-4e34-95ee-a5ac74e013b2,14,yes,DE,2,yes,48.55.57.190,11,3-2-8-5-1,UTC+3,65,0,1,1,0,0,0,3.0,1.0,normal,0
c8bf0bca-7a42-4db3-abeb-3e7085ec2d9b,9,no,ES,1,yes,209.199.10.29,9,9-9-6-5-3,UTC-5,118,1,0,1,1,0,0,-5.0,5.0,suspected abuse,1
f4549209-a8c1-4c04-b6ff-9800beeb0efe,6,yes,FR,6,no,182.55.69.131,9,5-1-1-2-6,UTC-5,30,1,1,0,1,1,0,-5.0,4.0,suspected abuse,1
dd93ea92-466c-4e67-a79b-4a41f524edf2,15,yes,DE,10,yes,196.206.125.123,10,9-4-8-5-3,UTC-7,91,0,1,1,0,1,0,-7.0,3.0,normal,0
df79a634-294b-465b-a485-ac51363a87f6,18,yes,ES,10,no,207.12.59.9,9,9-7-6-5-9,UTC+3,40,0,1,0,0,1,0,3.0,2.0,normal,0
de0cbe73-2cb6-41e8-8e29-3297a81a600e,15,no,JP,7,yes,3.53.239.154,10,9-6-3-5-7,UTC+3,44,1,0,1,0,1,0,3.0,5.0,suspected abuse,1
6ac8a37e-562b-4b07-9308-fb49437be0dc,6,yes,ES,5,yes,187.115.17.216,9,1-7-8-5-2,UTC+3,42,1,1,1,1,1,0,3.0,5.0,confirmed compromise,1
efde7e3a-f63c-4092-9267-8e5b3f06dc75,6,no,FR,9,yes,81.116.219.13,6,3-6-8-6-9,UTC-7,28,1,0,1,1,1,0,-7.0,7.0,confirmed compromise,1
53e0225e-907e-49b5-9d17-6ee3a172bceb,10,yes,CN,5,yes,168.86.28.149,1,3-6-6-6-8,UTC+8,114,0,1,1,0,1,0,8.0,3.0,normal,0
7bbe3c54-2aba-4622-9b3f-7600cc1a453a,15,no,ES,8,yes,112.139.176.102,15,6-9-1-7-8,UTC+1,94,1,0,1,0,1,0,1.0,5.0,confirmed compromise,1
05d81ef4-2a23-48ea-833c-f972c21fa147,12,yes,FR,1,yes,211.181.198.61,10,7-5-4-9-8,UTC+0,68,0,1,1,0,0,0,0.0,1.0,normal,0
bcac12dc-f71b-4297-9448-74aa56ef02da,14,yes,ES,7,yes,194.125.85.139,2,8-7-7-4-1,UTC+0,110,0,1,1,0,1,0,0.0,3.0,normal,0
a2000d21-5660-4e3c-a404-6ea23026a7e4,15,no,JP,9,no,137.116.235.72,2,4-9-8-4-3,UTC-7,37,1,0,0,0,1,0,-7.0,4.0,suspected abuse,1
a4135d07-0e19-43cc-ab56-c40fd39c841c,19,no,CN,4,no,1.213.92.175,3,9-9-4-8-4,UTC+1,58,0,0,0,0,0,0,1.0,2.0,normal,0
e7ac875e-7c42-4fe8-bb3c-d35677fcaab7,13,no,ES,4,no,168.184.73.171,14,8-4-8-6-3,UTC-5,68,0,0,0,0,0,0,-5.0,2.0,normal,0
a92dd3f2-673e-45e3-8cb7-052225e1a08b,20,no,ES,5,yes,191.23.205.98,3,6-6-5-9-5,UTC+8,40,1,0,1,0,1,0,8.0,5.0,suspected abuse,1
7d3185b7-bf9d-43f7-a085-7596b56fea48,14,yes,CN,2,yes,193.63.195.182,12,2-1-1-1-7,UTC-5,28,0,1,1,0,0,0,-5.0,1.0,normal,0
5a9221cf-bdae-4b3a-b2e9-588341aae3fd,9,no,DE,6,yes,136.118.20.54,1,7-2-6-2-4,UTC-5,100,1,0,1,1,1,0,-5.0,7.0,confirmed compromise,1
ad8b1e11-3eb1-41cf-b61f-b1413df3da48,15,no,JP,5,yes,213.161.66.144,6,4-9-1-6-5,UTC-7,92,1,0,1,0,1,0,-7.0,5.0,suspected abuse,1
336f2b15-2376-4e38-bc39-ba8b468168ae,15,yes,EN,9,yes,166.158.24.243,1,5-9-1-8-2,UTC-7,68,0,1,1,0,1,0,-7.0,3.0,normal,0
c773dda2-500f-43f9-bd38-95416658835a,20,no,DE,2,no,187.247.180.15,4,2-9-1-1-4,UTC-5,33,0,0,0,0,0,0,-5.0,2.0,normal,0
c7b42f3c-1a57-4930-bc7d-ef7d31420e4e,9,no,ES,8,yes,148.87.63.174,2,9-8-1-1-9,UTC-5,36,1,0,1,1,1,0,-5.0,7.0,confirmed compromise,1
f77afd35-56c3-4305-a785-4fb3c4c1f24a,8,yes,CN,9,yes,43.217.18.57,15,2-4-3-9-7,UTC+1,96,1,1,1,1,1,0,1.0,5.0,suspected abuse,1
