user_id,password_length,used_special_characters,keyboard_language,login_attempts,was_capslock_on,session_ip,browser_tab_count,challenge_sequence,timezone,typing_speed_wpm,ip_reputation_score,leak_match_flag,risk_label,uses_special_char,capslock_on_flag,short_password_flag,many_login_attempts_flag,fast_typing_flag,timezone_offset_hours,risk_score_heuristic,security_outcome,target
55139a4d-b5b2-4c7a-a03a-5c40e209a0bf,17,yes,UK,2,no,210.175.204.74,14,4-7-4-6-2,UTC+3,57,0.97,0,1,1,0,0,0,0,3.0,0,confirmed compromise,1
80af6897-b0a6-41dd-a4eb-e4c0439b0589,12,yes,JP,2,no,12.74.240.95,5,4-8-9-9-3,UTC+2,68,0.03,0,0,1,0,0,0,0,2.0,0,normal,0
2f9c0785-f78a-4b1d-a0e3-cb8c2b3e500a,11,yes,US,1,no,83.185.109.156,9,9-2-4-8-5,UTC-1,16,0.11,0,0,1,0,0,0,0,-1.0,0,normal,0
3947f9af-a211-4d53-b5e4-976193412259,4,yes,FR,1,no,82.21.4.64,4,1-3-9-3-3,UTC-12,30,0.13,0,0,1,0,1,0,0,-12.0,2,normal,0
40f71130-4cf8-4167-863c-f489f6790d0f,19,yes,US,12,no,246.197.27.8,30,6-8-7-9-3,UTC+4,38,0.12,0,0,1,0,0,1,0,4.0,3,normal,0
e67cdc75-f080-4115-99a6-57183da9e73d,15,yes,JP,1,no,193.159.226.240,13,5-4-2-9-2,UTC-7,27,0.18,0,0,1,0,0,0,0,-7.0,0,normal,0
85df5793-e013-4fd7-b26f-973a74e22fc0,10,yes,US,1,no,136.20.78.121,3,1-7-1-2-8,UTC+4,75,0.31,0,0,1,0,0,0,0,4.0,0,normal,0
daa47c7a-46ce-4ea7-9db3-6210b58374c2,11,yes,JP,1,no,146.208.193.123,8,8-6-2-9-8,UTC-6,72,0.14,0,0,1,0,0,0,0,-6.0,0,normal,0
8b74701b-b2a7-4c31-a778-1bee791fa436,7,no,RU,1,no,145.62.228.156,9,2-7-3-9-5,UTC-2,72,0.1,0,0,0,0,1,0,0,-2.0,3,normal,0
9a652592-95bf-474f-a3a6-b916bc0d2c2c,15,yes,JP,9,yes,16.148.11.97,50,8-6-2-2-8,UTC+0,183,0.18,0,0,1,1,0,1,1,0.0,5,normal,0
df350b59-5161-412e-8430-a02101c797b9,11,yes,ES,1,no,9.205.120.159,11,1-7-2-7-5,UTC+6,57,0.01,0,0,1,0,0,0,0,6.0,0,normal,0
88460818-7348-4578-a89d-103909f69d22,21,yes,JP,1,no,81.50.20.106,8,3-6-2-1-8,UTC-9,84,0.05,0,0,1,0,0,0,0,-9.0,0,normal,0
eb2b0d40-fc79-483c-be1e-28fa3d1fb278,17,no,JP,10,yes,246.223.198.250,30,7-5-2-1-9,UTC-9,43,0.13,0,0,0,1,0,1,0,-9.0,5,normal,0
7a7925da-5db2-4023-834c-fcda6ed62e4f,13,no,RU,10,yes,60.219.33.124,1,9-3-2-4-2,UTC-11,151,0.98,0,1,0,1,0,1,1,-11.0,6,confirmed compromise,1
f9b654ee-0629-41e2-8492-7da1904cdba8,12,yes,ES,1,no,25.67.239.208,2,3-6-7-3-9,UTC+3,65,0.98,0,1,1,0,0,0,0,3.0,0,confirmed compromise,1
b388e48a-df70-40a0-82e2-97cde5d25116,14,yes,UK,2,no,64.142.11.236,1,1-1-9-6-1,UTC-1,66,0.12,0,0,1,0,0,0,0,-1.0,0,normal,0
a5e58284-75b1-462d-9db0-e05fef95171f,17,yes,US,14,no,16.103.174.139,20,7-9-1-8-7,UTC+8,37,0.02,0,0,1,0,0,1,0,8.0,3,normal,0
8deeb14e-3894-4878-892f-04c28ed207a1,10,yes,DE,1,no,38.48.164.21,13,4-5-5-2-8,UTC-11,96,0.11,0,0,1,0,0,0,0,-11.0,0,normal,0
8cdc7378-adf9-40e6-a1b9-f354c3bebf6b,7,no,CN,14,no,180.162.91.137,1,5-4-4-1-3,UTC-9,158,0.93,0,1,0,0,1,1,1,-9.0,7,confirmed compromise,1
6f9e06c5-9d59-496c-956b-a9546f1d363f,13,yes,DE,6,yes,239.107.220.196,30,5-1-8-2-8,UTC-9,42,0.01,0,0,1,1,0,1,0,-9.0,4,normal,0
2788888d-8236-4e14-b438-179eb54fd62d,14,no,US,1,no,135.9.240.191,12,7-8-9-4-9,UTC+1,42,0.31,0,0,0,0,0,0,0,1.0,1,normal,0
3d347d75-8931-445e-88af-460d956e66a0,9,yes,RU,3,no,140.171.173.155,30,9-8-6-5-6,UTC+10,34,0.39,0,0,1,0,0,0,0,10.0,0,normal,0
fc1c533d-47d0-420b-8c2c-f97fa73e5f93,8,no,ES,2,no,44.201.7.228,6,1-7-7-3-3,UTC+0,44,0.02,0,0,0,0,0,0,0,0.0,1,normal,0
1f6fcd5a-04b1-4c9e-ab73-db29235173ca,18,yes,US,2,no,231.88.163.78,7,8-7-9-8-6,UTC+7,60,0.81,0,1,1,0,0,0,0,7.0,0,confirmed compromise,1
92017f48-c246-48f8-b6da-8e77b0684f2e,8,yes,UK,1,no,12.206.44.106,8,1-4-4-1-8,UTC+0,68,0.02,0,0,1,0,0,0,0,0.0,0,normal,0
6312fb74-caa3-41ac-830a-f1aaf5ac9b3a,7,no,JP,3,yes,231.106.76.153,1,4-6-6-5-5,UTC-4,138,0.05,0,0,0,1,1,0,1,-4.0,5,normal,0
91296953-6c81-4574-8099-13e34bbd55ba,12,yes,CN,4,yes,85.181.17.214,1,1-9-6-4-9,UTC+1,149,0.06,0,0,1,1,0,1,1,1.0,5,normal,0
5b854498-6ac1-4253-9b94-eff8471d32f8,14,no,ES,1,no,155.231.64.182,12,3-6-3-7-5,UTC-4,32,0.11,0,0,0,0,0,0,0,-4.0,1,normal,0
693d0419-8f7c-4119-a246-730c2543b704,13,no,FR,1,no,225.237.78.100,7,8-3-2-3-6,UTC+2,96,0.01,0,0,0,0,0,0,0,2.0,1,normal,0
d78d0862-b69d-418c-8d8d-419e70607b15,4,yes,ES,6,yes,35.56.164.192,1,6-5-8-5-5,UTC+12,45,0.04,0,0,1,1,1,1,0,12.0,6,normal,0
bab0e290-20b8-4a07-a4d5-0eca3f4ad988,11,yes,ES,3,no,30.196.128.223,14,2-1-4-4-7,UTC-12,73,0.06,0,0,1,0,0,0,0,-12.0,0,normal,0
06df67c4-b631-4e87-9c33-0a762c921aab,8,yes,DE,3,yes,76.106.224.65,20,8-1-9-7-1,UTC+10,158,0.22,0,0,1,1,0,0,1,10.0,2,normal,0
ef7c1a54-a69b-4839-8877-9be7c05e97cb,14,no,ES,1,no,53.155.9.196,13,3-4-9-7-2,UTC-12,26,0.05,0,0,0,0,0,0,0,-12.0,1,normal,0
646fd0dd-2ea6-46ad-a1f2-177a5a7844ea,12,yes,US,1,no,3.177.129.58,6,6-6-7-8-9,UTC-11,18,0.09,0,0,1,0,0,0,0,-11.0,0,normal,0
a90f9af5-8d6d-42f2-8c2a-15f9ced6fd9f,20,no,DE,1,no,157.82.202.14,2,3-1-4-9-5,UTC-1,66,0.08,0,0,0,0,0,0,0,-1.0,1,normal,0
ad219bef-a49a-4e4a-bc8d-e35c9e7294cf,7,yes,FR,5,no,242.110.229.180,20,2-8-7-6-3,UTC+2,151,0.2,1,1,1,0,1,1,1,2.0,6,confirmed compromise,1
55360934-6d72-4658-b665-89f8e78e4253,14,no,US,1,no,51.241.254.251,1,7-2-4-1-4,UTC+4,71,0.07,0,0,0,0,0,0,0,4.0,1,normal,0
ac522980-d140-42c1-9be5-25bd503f168d,5,no,UK,1,no,10.31.209.55,9,8-4-3-6-6,UTC-11,58,0.08,0,0,0,0,1,0,0,-11.0,3,normal,0
421b462e-b0e0-4da4-9df6-9cb44618602e,13,no,UK,2,no,217.248.46.2,14,6-5-7-4-3,UTC-9,46,0.03,0,0,0,0,0,0,0,-9.0,1,normal,0
bd833933-9654-459b-a7dd-9cfc3ba503ea,8,no,RU,1,no,233.31.60.29,10,1-9-8-7-9,UTC+9,59,0.28,1,1,0,0,0,0,0,9.0,1,confirmed compromise,1
8476769c-4648-4c05-a8de-ef5c653c1a31,4,yes,DE,1,no,186.26.17.211,9,2-2-6-4-2,UTC+9,10,0.05,0,0,1,0,1,0,0,9.0,2,normal,0
4b707c3d-f437-4acd-b30c-cd4803552e23,14,no,DE,1,no,34.104.250.189,13,6-9-8-7-8,UTC-10,60,0.06,0,0,0,0,0,0,0,-10.0,1,normal,0
a18a2fba-af21-4999-b49f-889282a3dfbf,11,no,FR,2,no,198.51.110.139,9,5-4-8-2-3,UTC+1,41,0.01,0,0,0,0,0,0,0,1.0,1,normal,0
5ad71359-af69-4289-8d8b-af5c589f70fa,19,yes,JP,1,no,6.123.119.20,1,3-1-8-8-9,UTC-4,87,0.0,0,0,1,0,0,0,0,-4.0,0,normal,0
85c668fb-08aa-4c61-b383-934cf5939efc,15,no,UK,6,yes,182.78.29.182,50,2-1-8-5-4,UTC-5,213,0.16,0,0,0,1,0,1,1,-5.0,6,normal,0
963564c9-ba44-426b-95e6-ba5e0d154b4e,11,yes,CN,1,no,136.20.122.41,6,9-4-3-3-4,UTC+8,41,0.12,1,1,1,0,0,0,0,8.0,0,confirmed compromise,1
effbb3f7-999e-48a4-be44-4678f43e2134,15,no,UK,1,no,7.146.158.62,10,7-7-2-5-1,UTC-1,42,0.02,0,0,0,0,0,0,0,-1.0,1,normal,0
3a8e53b3-8e74-43d8-b137-f546d2a0c399,5,yes,RU,1,no,199.66.174.39,11,2-7-6-2-8,UTC+9,68,0.06,0,0,1,0,1,0,0,9.0,2,normal,0
1812c453-fa8c-4e57-956a-445fe3ed86d3,13,yes,ES,2,no,155.67.82.45,13,9-4-7-2-7,UTC-9,74,0.13,0,0,1,0,0,0,0,-9.0,0,normal,0
c5de4432-2e00-4e51-bf74-7049a411613d,13,no,CN,6,yes,175.55.56.228,30,4-8-3-9-3,UTC-8,28,0.08,0,0,0,1,0,1,0,-8.0,5,normal,0
2360d174-0ec0-49ad-94bf-0d7d61a7f0d6,8,yes,JP,1,no,85.133.46.178,10,5-1-9-5-9,UTC-1,76,0.95,0,1,1,0,0,0,0,-1.0,0,confirmed compromise,1
77759751-9c86-4373-97bd-3d9894258c1d,14,yes,RU,12,yes,110.11.37.237,1,1-8-9-7-8,UTC-10,36,0.11,0,0,1,1,0,1,0,-10.0,4,normal,0
2d35bed2-703c-405a-9e7f-54e8cb8e1c9e,17,no,JP,1,no,101.61.248.207,8,8-4-4-1-1,UTC-1,37,0.12,0,0,0,0,0,0,0,-1.0,1,normal,0
dff75d87-14e1-4af9-a6c5-587e8add3749,14,no,FR,1,no,169.175.119.233,1,7-8-3-5-4,UTC+9,46,0.1,0,0,0,0,0,0,0,9.0,1,normal,0
df783e6b-b21b-4e6a-a4e3-9c85f6deaadf,14,yes,FR,11,yes,126.25.228.130,30,3-5-4-4-6,UTC+10,28,0.06,0,0,1,1,0,1,0,10.0,4,normal,0
0031828b-70c1-4760-9111-b9b9684cd846,13,no,UK,2,yes,88.34.119.211,7,5-9-3-5-6,UTC+9,44,0.13,0,0,0,1,0,0,0,9.0,2,normal,0
274c7742-91b4-4700-8248-a3ce671333a3,10,yes,UK,1,no,34.181.161.90,12,6-4-8-7-2,UTC+1,53,0.18,0,0,1,0,0,0,0,1.0,0,normal,0
89bc7c26-c9fe-4329-a8cf-e167e1e4d438,16,yes,UK,4,yes,228.205.125.212,50,6-6-6-1-8,UTC-2,26,0.92,0,1,1,1,0,1,0,-2.0,4,confirmed compromise,1
4cab707f-9c6f-4357-a436-bc8613b6dd91,12,yes,US,1,no,247.217.90.184,9,2-4-7-3-3,UTC-3,52,1.0,0,1,1,0,0,0,0,-3.0,0,confirmed compromise,1
1e8d227d-0f59-4310-a467-b4523eca1569,13,yes,US,1,no,249.134.193.192,12,2-5-7-1-1,UTC+4,64,0.77,0,1,1,0,0,0,0,4.0,0,confirmed compromise,1
413ec7c2-04e7-45d0-8ee8-5d8a5a8fa0c3,5,yes,FR,3,no,86.189.1.98,14,6-1-9-9-3,UTC-11,47,0.04,0,0,1,0,1,0,0,-11.0,2,normal,0
a3979097-bbbd-465f-ba4c-e38eb2084919,14,no,UK,1,no,99.76.238.210,6,3-9-2-5-3,UTC-4,25,0.09,0,0,0,0,0,0,0,-4.0,1,normal,0
f9af817d-dc9f-46c0-b6f7-89c8836d2d64,11,yes,CN,1,no,7.76.7.252,7,6-3-2-3-5,UTC+7,63,0.05,0,0,1,0,0,0,0,7.0,0,normal,0
07eaa4ab-e115-43f0-a25e-956bf5894578,11,yes,DE,6,yes,33.253.95.76,1,5-3-6-6-4,UTC-9,37,0.35,0,0,1,1,0,1,0,-9.0,4,normal,0
ef8e2358-d360-4c73-b58c-f5e38db7ad0d,6,yes,RU,1,no,40.5.246.136,6,4-9-6-1-9,UTC-11,65,0.05,0,0,1,0,1,0,0,-11.0,2,normal,0
531a018c-9d22-403e-bac1-833ad6391f6d,4,yes,JP,1,no,212.113.132.236,9,8-1-5-1-9,UTC-4,56,0.09,0,0,1,0,1,0,0,-4.0,2,normal,0
1ec3de90-1614-4b3d-816e-242f30258b9f,13,no,UK,2,no,56.83.85.85,7,2-9-8-6-5,UTC-6,100,0.95,0,1,0,0,0,0,0,-6.0,1,confirmed compromise,1
3e4a7ac3-33eb-4873-a8cd-72f8ffe3d928,12,no,JP,5,yes,11.195.158.156,1,7-6-6-9-3,UTC-12,139,0.04,0,0,0,1,0,1,1,-12.0,6,normal,0
e9dba240-39d1-4f2c-aacd-9f4527110370,9,yes,US,2,no,114.3.46.39,10,9-3-5-1-8,UTC+9,51,0.14,0,0,1,0,0,0,0,9.0,0,normal,0
e21798c1-8970-462c-a6a1-f76eb31f639d,8,yes,ES,1,no,225.103.137.147,13,9-3-4-9-1,UTC+7,56,0.09,0,0,1,0,0,0,0,7.0,0,normal,0
b294407c-533c-495e-853f-8602b5f51ff1,7,no,RU,1,no,26.246.22.165,3,8-4-4-1-4,UTC+10,43,0.12,0,0,0,0,1,0,0,10.0,3,normal,0
0d19038e-507d-4bd5-aff8-46eefa41ac73,13,yes,ES,1,no,31.94.245.192,3,4-3-4-3-9,UTC+1,33,0.12,0,0,1,0,0,0,0,1.0,0,normal,0
11d70e75-5dbd-4311-ba49-1bce2507d6ff,8,yes,CN,1,no,90.72.209.138,3,1-4-8-1-9,UTC-5,28,0.19,0,0,1,0,0,0,0,-5.0,0,normal,0
40439c06-1b5c-4d21-97d3-c6e2323defe6,19,no,ES,3,no,64.69.30.137,4,5-8-4-5-7,UTC+2,68,0.03,0,0,0,0,0,0,0,2.0,1,normal,0
aa64909f-fe8e-407b-babd-7dd3aca85147,11,yes,US,1,no,150.244.134.203,4,7-7-8-8-4,UTC-7,23,0.86,0,1,1,0,0,0,0,-7.0,0,confirmed compromise,1
284284c6-fcda-4f9d-8dc7-c1a33c04c547,4,no,CN,2,no,118.36.230.166,7,7-7-7-1-7,UTC-3,33,0.04,0,0,0,0,1,0,0,-3.0,3,normal,0
167baee6-d683-4a01-b168-d6c12e2110d1,11,yes,UK,1,no,36.137.87.164,14,1-6-7-8-9,UTC-11,63,0.08,0,0,1,0,0,0,0,-11.0,0,normal,0
ed0fb0d6-4ec3-41b3-b0b8-0455b941ad00,12,yes,UK,1,no,93.112.80.9,8,5-6-6-9-8,UTC+8,47,0.91,0,1,1,0,0,0,0,8.0,0,confirmed compromise,1
3ff329f4-ab45-46cf-8bc5-41646d4dd659,14,no,DE,1,no,44.147.44.151,14,9-6-1-8-9,UTC+0,76,0.06,0,0,0,0,0,0,0,0.0,1,normal,0
b187648a-f396-4c5e-894b-de8e004e9de6,9,no,FR,2,no,245.235.112.150,2,2-2-1-9-8,UTC+9,81,0.07,0,0,0,0,0,0,0,9.0,1,normal,0
efd95b74-027f-485a-804e-bf05aa479223,7,yes,UK,1,no,136.99.19.30,12,6-5-2-8-5,UTC-6,70,0.72,0,1,1,0,1,0,0,-6.0,2,confirmed compromise,1
ca6cb73a-6092-42e0-8ed5-bd1e0fb5edc1,18,yes,DE,1,no,216.17.93.201,12,5-3-4-5-6,UTC+3,73,0.05,0,0,1,0,0,0,0,3.0,0,normal,0
d207450c-4638-4acb-815d-f384c8472742,15,yes,FR,2,no,117.67.212.202,4,9-1-8-5-5,UTC+4,85,0.02,0,0,1,0,0,0,0,4.0,0,normal,0
8bc163e6-e42e-470f-a523-f2e91e4d9c8a,7,yes,US,1,no,22.55.147.52,3,7-6-6-6-4,UTC+9,63,0.04,0,0,1,0,1,0,0,9.0,2,normal,0
77dc7c05-0b89-46ca-a087-f9aac718be2b,15,no,FR,1,no,211.191.110.99,8,3-1-3-9-4,UTC-3,43,0.0,0,0,0,0,0,0,0,-3.0,1,normal,0
22c88201-a980-4a8d-8b41-b411b2bd9d2f,4,no,ES,4,yes,24.211.61.65,1,7-7-7-4-8,UTC-11,17,0.07,0,0,0,1,1,1,0,-11.0,7,normal,0
d1fc7313-3622-4105-99ed-f8b84b18c9ef,6,yes,JP,2,no,80.180.130.201,10,6-4-6-1-7,UTC-1,30,0.96,0,1,1,0,1,0,0,-1.0,2,confirmed compromise,1
36387673-dcb1-4030-9c10-eab5649b9f96,14,no,UK,1,no,231.12.241.120,7,7-2-3-2-3,UTC-5,76,0.89,0,1,0,0,0,0,0,-5.0,1,confirmed compromise,1
c3fe3e09-8557-403c-a572-99ec2db5bed5,5,no,JP,3,no,108.204.112.100,5,7-3-4-9-1,UTC+4,54,0.13,0,0,0,0,1,0,0,4.0,3,normal,0
a346738f-6123-4305-9708-ea81fae49155,22,yes,US,1,no,85.16.76.47,14,5-5-2-4-5,UTC-11,45,0.03,0,0,1,0,0,0,0,-11.0,0,normal,0
986bc1f9-a345-41e3-8cee-ffe6b25c5299,13,no,ES,1,no,70.223.23.220,11,3-6-2-6-3,UTC-10,49,0.04,0,0,0,0,0,0,0,-10.0,1,normal,0
a5539ac4-b39d-4f66-90cd-40e952c3b08e,14,yes,RU,14,no,76.43.56.41,50,8-5-1-2-3,UTC+4,40,0.2,0,0,1,0,0,1,0,4.0,3,normal,0
bf4083d0-ca43-427c-b4b0-9aff87909e62,13,yes,RU,9,yes,124.149.145.207,1,4-5-5-8-8,UTC+1,135,0.23,0,0,1,1,0,1,1,1.0,5,normal,0
d885266f-a47c-4f17-a0b0-4b105d75c1af,22,yes,UK,1,no,44.39.252.249,8,7-2-2-9-6,UTC+9,55,0.12,0,0,1,0,0,0,0,9.0,0,normal,0
baa59c7e-0207-4e29-971d-357cf186477a,15,yes,DE,4,no,54.190.236.83,1,3-4-6-6-5,UTC+2,147,0.09,0,0,1,0,0,1,1,2.0,4,normal,0
55079bf7-4f22-4dfc-967a-65fd262d3ab8,12,yes,JP,11,no,20.225.254.40,30,7-5-9-6-8,UTC+4,22,0.01,0,0,1,0,0,1,0,4.0,3,normal,0
80230cb7-8d44-4a7a-93aa-8ad0446e7118,11,yes,UK,1,no,222.55.9.67,7,2-6-8-8-6,UTC-4,20,0.21,0,0,1,0,0,0,0,-4.0,0,normal,0
479c8b8c-910e-4ff9-8ff7-55ab5376a16b,5,no,FR,2,no,32.218.142.100,4,2-8-4-2-5,UTC-10,65,0.11,0,0,0,0,1,0,0,-10.0,3,normal,0
2a46bdde-432e-453d-bf14-213377afd1c4,12,yes,FR,1,no,30.153.36.79,2,7-5-4-2-1,UTC+12,58,0.39,1,1,1,0,0,0,0,12.0,0,confirmed compromise,1
c213793a-72bb-4bc1-b92f-3917423d6a10,17,no,US,1,no,93.87.152.56,1,7-8-7-3-2,UTC-10,40,0.15,0,0,0,0,0,0,0,-10.0,1,normal,0
ec10b3a4-61ea-443c-9b26-fa7af42a192b,14,no,ES,1,no,221.71.188.64,12,8-3-1-3-5,UTC-1,75,0.1,0,0,0,0,0,0,0,-1.0,1,normal,0
4dfa13d1-7bb4-47a1-9036-a5a4c879209c,17,yes,UK,1,no,150.168.109.83,12,5-6-2-6-3,UTC+12,69,0.3,0,0,1,0,0,0,0,12.0,0,normal,0
ea877bd3-0f2b-4291-8fdb-d47592a7ff48,14,no,RU,1,no,153.215.12.243,9,3-2-4-1-7,UTC+0,58,0.12,0,0,0,0,0,0,0,0.0,1,normal,0
63b31365-3969-4f04-8b83-da798a15370a,9,yes,US,9,no,210.203.36.57,30,7-7-7-2-3,UTC+4,29,0.15,0,0,1,0,0,1,0,4.0,3,normal,0
1052beba-1365-4127-8a06-ba923a72e27a,10,no,DE,1,no,145.99.99.5,9,8-1-6-8-4,UTC+11,72,0.37,0,0,0,0,0,0,0,11.0,1,normal,0
fe749f62-e961-457e-8699-27d54f29c571,11,no,JP,1,yes,177.16.157.148,12,4-5-5-9-6,UTC-3,72,0.17,0,0,0,1,0,0,0,-3.0,2,normal,0
99af869d-f078-4905-9fdc-ee78dc5321c5,8,no,DE,2,no,139.150.70.140,13,2-9-1-1-5,UTC-5,42,0.17,0,0,0,0,0,0,0,-5.0,1,normal,0
2ede1e15-df3b-4269-b4bd-043f89c68a3e,7,yes,FR,1,no,169.237.34.83,11,6-9-7-3-5,UTC-9,92,0.15,0,0,1,0,1,0,0,-9.0,2,normal,0
974f4baf-6489-4b89-8323-9d52be25a95e,18,no,ES,1,no,30.222.143.108,14,4-9-8-9-1,UTC+12,61,0.06,0,0,0,0,0,0,0,12.0,1,normal,0
4ea83047-ab11-4c4b-9fc0-0fd204cee386,6,yes,JP,1,no,104.92.65.84,12,9-5-9-6-3,UTC+7,89,0.03,0,0,1,0,1,0,0,7.0,2,normal,0
84098fca-3447-4f13-bd78-a545cfbb3d80,4,yes,CN,7,yes,38.200.63.126,30,6-6-8-1-9,UTC-5,115,0.31,0,0,1,1,1,1,1,-5.0,7,normal,0
d8fb2911-cf07-4fcb-8267-384feceee57a,11,yes,DE,1,no,91.100.225.65,10,9-5-6-4-5,UTC+10,28,0.31,0,0,1,0,0,0,0,10.0,0,normal,0
eec1ca68-d848-49c3-a1e9-c3173a9d73bc,15,yes,ES,2,no,218.115.5.209,11,7-6-7-6-5,UTC-2,60,0.01,0,0,1,0,0,0,0,-2.0,0,normal,0
ba3e610f-fadf-4181-802a-03665737657d,12,no,RU,1,no,56.129.144.37,11,5-5-9-1-2,UTC+5,118,0.07,0,0,0,0,0,0,1,5.0,2,normal,0
1b4632d8-b47d-4b54-a0a1-c52459fe5f46,15,yes,RU,1,no,240.48.80.28,10,6-9-5-8-5,UTC+5,35,0.01,0,0,1,0,0,0,0,5.0,0,normal,0
be424b4b-6948-4783-ac18-cdb7b0920b0f,22,yes,RU,1,no,215.230.41.113,13,2-3-4-1-1,UTC+4,20,0.09,0,0,1,0,0,0,0,4.0,0,normal,0
f918ce84-9fe7-4aff-b4ba-83929af934a4,10,yes,JP,1,no,26.38.30.76,7,8-2-2-6-2,UTC-1,76,0.02,0,0,1,0,0,0,0,-1.0,0,normal,0
9f4d9be5-5847-4471-b3f0-ba0033009a84,11,yes,US,1,no,86.220.17.81,9,3-2-3-1-7,UTC-3,72,0.04,0,0,1,0,0,0,0,-3.0,0,normal,0
dc06585f-16c2-499e-a8e8-d400d03043a1,10,yes,DE,1,no,164.82.208.54,2,4-4-5-6-1,UTC+2,59,0.02,0,0,1,0,0,0,0,2.0,0,normal,0
ab18aa9a-5f7d-4cbd-a119-b435da1da6d6,7,yes,FR,1,no,173.90.210.188,14,6-6-1-4-9,UTC-10,67,0.04,0,0,1,0,1,0,0,-10.0,2,normal,0
b4ae81d9-d0a6-4254-8c37-085f6db4224e,6,no,US,1,no,77.137.107.10,8,6-3-7-8-6,UTC-5,61,0.12,0,0,0,0,1,0,0,-5.0,3,normal,0
66fa5921-75cf-4b20-afd6-1b9376f1be2b,5,no,JP,1,no,158.204.108.97,6,5-4-1-8-3,UTC+0,62,0.14,0,0,0,0,1,0,0,0.0,3,normal,0
155bfb6e-609b-40e1-ba3f-0eefa05f1512,10,no,CN,1,no,243.221.5.48,10,3-3-6-8-8,UTC+10,57,0.1,0,0,0,0,0,0,0,10.0,1,normal,0
1013bf5d-7b8c-4812-9355-f948084e32bb,17,yes,ES,2,no,40.253.21.66,14,1-2-4-1-9,UTC-10,70,0.04,0,0,1,0,0,0,0,-10.0,0,normal,0
eb92504d-acce-4c94-a587-e17d0262f85a,11,no,DE,2,no,224.28.45.160,12,7-4-6-3-5,UTC-4,78,0.2,0,0,0,0,0,0,0,-4.0,1,normal,0
4af16dfd-8619-459e-a931-79ea06c1651b,12,no,DE,8,yes,177.61.72.236,1,3-4-4-9-7,UTC+5,103,0.04,0,0,0,1,0,1,1,5.0,6,normal,0
90e7786f-842a-46e5-9c06-cf2cc3e9e1b7,5,no,CN,1,no,140.39.192.145,10,1-5-6-3-9,UTC+9,56,0.02,0,0,0,0,1,0,0,9.0,3,normal,0
52340e09-1d21-4929-9aaf-d9d64b77cac3,12,no,JP,1,no,24.91.30.189,6,2-6-9-4-5,UTC+3,80,0.01,0,0,0,0,0,0,0,3.0,1,normal,0
c0bcfa66-8cc1-43c8-92f2-84e0befc06ea,15,yes,US,4,no,185.159.243.128,1,8-5-2-2-9,UTC+3,26,0.24,0,0,1,0,0,1,0,3.0,3,normal,0
0d29eed3-9333-4545-8215-789381ac4f27,12,no,US,3,yes,221.87.78.112,50,4-3-1-1-7,UTC+5,177,0.96,0,1,0,1,0,0,1,5.0,3,confirmed compromise,1
0f9b78f7-c44e-44c4-855e-d12ba99fd96b,10,no,UK,1,no,153.150.237.194,3,1-1-9-7-5,UTC-2,13,0.03,0,0,0,0,0,0,0,-2.0,1,normal,0
a38d3f1d-d89b-4ef2-bf76-27a36aabf146,10,yes,ES,1,no,239.122.216.109,12,4-7-7-6-1,UTC+0,40,0.04,0,0,1,0,0,0,0,0.0,0,normal,0
e9b36bc1-8bc5-47a7-b671-3994669525c1,10,yes,JP,1,no,221.157.14.5,2,4-5-9-1-7,UTC-3,74,0.34,0,0,1,0,0,0,0,-3.0,0,normal,0
aadb7ea0-c161-4922-a6b0-472ed9f7db32,13,no,US,1,no,68.39.64.133,13,9-9-9-7-4,UTC-3,75,0.23,0,0,0,0,0,0,0,-3.0,1,normal,0
71a85dcf-b577-4864-8a44-0af0c119f49a,16,no,ES,1,no,2.82.46.133,9,4-7-7-1-8,UTC+9,64,0.15,0,0,0,0,0,0,0,9.0,1,normal,0
9399a5d7-1fd4-4412-9e1f-55a2707141e1,11,no,UK,1,no,54.138.189.50,13,1-8-8-7-6,UTC-4,54,0.01,0,0,0,0,0,0,0,-4.0,1,normal,0
1d921350-6767-4059-8212-9f4b0b9b8a2b,4,no,RU,1,yes,67.189.140.250,8,6-4-4-6-1,UTC-11,35,0.1,0,0,0,1,1,0,0,-11.0,4,normal,0
2af25dc5-fd44-4819-bb34-a7f12902e43f,14,no,UK,1,no,160.253.153.182,12,9-3-1-9-2,UTC-4,99,0.99,0,1,0,0,0,0,0,-4.0,1,confirmed compromise,1
f77bedc3-a35a-4b4f-a1f2-c7d3be36c885,4,yes,DE,1,no,130.95.99.7,11,3-8-7-8-8,UTC-8,52,0.14,0,0,1,0,1,0,0,-8.0,2,normal,0
568ea0ff-f219-49e3-9347-08150dc5ea9d,16,no,FR,1,yes,13.41.56.42,6,9-6-1-3-2,UTC+8,93,0.25,0,0,0,1,0,0,0,8.0,2,normal,0
540f4b40-196d-4a28-8dfa-fd32316f14ac,20,no,DE,1,yes,74.248.76.138,1,9-4-3-8-4,UTC-10,57,0.1,0,0,0,1,0,0,0,-10.0,2,normal,0
364f7778-86c7-4965-9cac-e7e5e2c53572,8,no,ES,1,no,140.50.173.95,6,4-9-3-9-4,UTC-12,77,0.35,0,0,0,0,0,0,0,-12.0,1,normal,0
917ea80b-83c7-43b6-ac23-d6a16ad2c9ca,13,yes,ES,10,yes,241.3.62.232,50,8-7-1-3-5,UTC+3,49,0.0,0,0,1,1,0,1,0,3.0,4,normal,0
