user_id,password_length,used_special_characters,keyboard_language,login_attempts,was_capslock_on,session_ip,browser_tab_count,challenge_sequence,timezone,typing_speed_wpm,risk_label,uses_special_char,capslock_on_flag,short_password_flag,many_login_attempts_flag,fast_typing_flag,timezone_offset_hours,risk_score_heuristic
6f46ebad-2758-4027-8d1f-c753d7c06506,17,no,EN,2,no,175.45.45.75,2,6-5-5-3-9,UTC+0,37,0,0,0,0,0,0,0.0,2.0
49448e4f-e512-49e4-ae16-be018b3faa39,12,no,JP,1,yes,200.166.152.245,1,8-6-5-3-4,UTC+3,109,0,0,1,0,0,0,3.0,3.0
30b95522-e821-4d28-9858-b75e7e3814f6,6,no,FR,7,yes,21.37.41.228,9,7-6-8-4-2,UTC+0,28,1,0,1,1,1,0,0.0,7.0
9aef8baa-4b67-4053-9fdb-a2be1f984107,6,no,FR,8,no,139.39.71.115,2,8-3-2-4-9,UTC+0,20,1,0,0,1,1,0,0.0,6.0
ea4642b4-895f-4890-a4a5-4ce9c604c90a,8,yes,ES,2,no,185.252.205.125,1,3-8-6-7-1,UTC-7,88,0,1,0,1,0,0,-7.0,2.0
0d72e6db-a190-4dd8-8616-1b83f45e1a09,14,yes,ES,8,no,178.207.31.219,2,9-8-3-2-4,UTC+8,111,0,1,0,0,1,0,8.0,2.0
f948a002-cbf1-4880-a4c7-a9d9f146fe88,19,yes,EN,7,no,17.84.234.130,3,2-1-6-4-8,UTC+8,24,0,1,0,0,1,0,8.0,2.0
aa93deaa-f333-4590-a3fb-60fcd5687ab4,15,no,CN,3,no,217.250.63.36,8,6-1-4-8-1,UTC-5,74,0,0,0,0,0,0,-5.0,2.0
80ead5cd-5428-4510-88e2-ce196dea3aa9,14,no,JP,10,yes,217.125.212.15,3,7-3-3-1-4,UTC+1,98,1,0,1,0,1,0,1.0,5.0
72100fd0-cf74-4111-8722-f11b0a23f683,13,no,DE,10,yes,222.33.131.162,5,9-5-4-1-3,UTC-7,96,1,0,1,0,1,0,-7.0,5.0
8bdee7b2-ddea-4ab2-bac6-afa5a13717db,12,yes,DE,9,yes,215.18.236.90,11,8-6-4-5-5,UTC-5,43,0,1,1,0,1,0,-5.0,3.0
91561bb9-a437-4389-b2bc-89eb2b0b6e1f,7,no,ES,5,no,150.211.53.92,2,6-1-5-8-3,UTC-5,72,1,0,0,1,1,0,-5.0,6.0
45e01bb4-c142-4f36-8288-04371cd73c8a,13,no,CN,4,no,215.105.25.61,7,8-6-7-5-7,UTC-7,106,0,0,0,0,0,0,-7.0,2.0
9a9c2aa2-ccc4-406f-a4aa-dc95d0a99261,17,yes,JP,4,no,61.178.199.41,13,5-3-5-5-5,UTC+1,50,0,1,0,0,0,0,1.0,0.0
a5115b7e-7615-4444-9848-bf500e7489ac,11,yes,CN,1,no,206.152.77.149,15,1-8-8-8-5,UTC+8,96,0,1,0,0,0,0,8.0,0.0
11362fe6-e22a-452b-8861-5d876c6e05ca,14,no,ES,1,yes,197.64.78.58,6,7-3-1-5-4,UTC-5,51,1,0,1,0,0,0,-5.0,3.0
a5ade7ec-59ff-439e-b440-661275d78666,19,no,DE,10,yes,145.13.100.202,5,9-7-2-3-3,UTC-5,54,1,0,1,0,1,0,-5.0,5.0
822df222-b87e-4861-af55-03de8a6e77ef,12,no,FR,2,yes,120.168.107.147,6,9-6-5-4-1,UTC-5,72,0,0,1,0,0,0,-5.0,3.0
bbabbf60-b485-47d7-af23-1ac6e6d40550,7,yes,ES,6,no,199.69.164.29,13,6-5-8-4-2,UTC+3,117,1,1,0,1,1,0,3.0,4.0
c6cf54c2-8340-43d8-8893-39e57e0c1e2e,11,no,EN,7,no,177.130.66.130,3,9-6-4-8-3,UTC-5,48,1,0,0,0,1,0,-5.0,4.0
b9f0169c-368c-4cac-984b-f828f9a8096f,12,yes,CN,4,no,143.8.160.248,5,7-5-9-1-7,UTC+0,105,0,1,0,0,0,0,0.0,0.0
10413b5e-d65f-448a-aeb0-46d49ae9c39b,15,no,DE,8,yes,202.173.98.135,7,2-2-3-9-6,UTC+1,73,1,0,1,0,1,0,1.0,5.0
75b8de39-fc1d-4cb0-affb-0d6b78ea2419,20,no,DE,8,yes,132.143.6.154,4,7-3-1-3-1,UTC-5,68,1,0,1,0,1,0,-5.0,5.0
ac9a3789-f359-4eee-aa21-ac37d6e2d7b7,9,yes,FR,1,no,210.103.5.109,7,8-7-4-7-6,UTC+8,98,0,1,0,1,0,0,8.0,2.0
2ce6338a-a2d0-45b7-bfd1-de17d5db1ccd,10,yes,EN,6,no,179.66.134.137,10,6-2-1-2-8,UTC+0,96,0,1,0,0,1,0,0.0,2.0
00844004-ced4-41a9-820f-c9e9bee114f0,11,no,CN,3,yes,216.165.124.217,5,3-7-7-4-5,UTC-7,81,0,0,1,0,0,0,-7.0,3.0
1e1ace93-f971-47ef-9453-9691c88cfb94,7,no,DE,1,no,154.14.10.247,8,4-6-2-2-5,UTC-5,61,1,0,0,1,0,0,-5.0,4.0
4d400d50-a145-4737-ae69-af73f3f515a4,8,no,CN,9,yes,190.175.202.9,8,5-4-2-8-3,UTC+0,101,1,0,1,1,1,0,0.0,7.0
891a49ce-6582-46ba-b94f-2bf9aec60a2c,19,yes,EN,1,yes,190.73.193.119,7,1-3-5-3-5,UTC+8,36,0,1,1,0,0,0,8.0,1.0
0ff46988-1fe8-457f-a293-e80e6935c5f5,17,no,EN,6,yes,135.201.151.94,15,5-2-8-8-5,UTC+8,74,1,0,1,0,1,0,8.0,5.0
c139cbbf-fcfb-48de-9ef9-fad50cbb1a69,11,no,EN,10,no,129.163.190.154,12,2-7-3-9-3,UTC+3,40,1,0,0,0,1,0,3.0,4.0
991bba92-cbb7-4b8e-9ff1-b39045248f18,11,no,CN,9,no,79.185.122.20,3,7-9-6-9-8,UTC-7,86,1,0,0,0,1,0,-7.0,4.0
e9a8fac9-5958-46a3-a4ac-5e7ea97320b6,14,no,FR,5,no,217.234.91.203,1,4-7-9-9-2,UTC-5,69,1,0,0,0,1,0,-5.0,4.0
3f67dae0-e53a-4702-b3ff-12336a2f8edc,9,yes,EN,3,no,124.16.110.93,10,9-3-2-5-2,UTC+3,29,0,1,0,1,0,0,3.0,2.0
4f5be043-5d63-41a0-827d-0490a502c73e,8,yes,FR,3,no,180.29.108.250,14,8-6-7-9-2,UTC+1,31,0,1,0,1,0,0,1.0,2.0
7f9fd215-4833-473e-af87-7ef11dea6f07,7,yes,JP,7,yes,17.54.72.237,6,4-9-3-4-1,UTC-5,32,1,1,1,1,1,0,-5.0,5.0
73ef15c9-af97-4bdf-aff0-9f0dda491114,12,no,JP,3,yes,216.237.124.77,3,4-8-8-9-2,UTC+3,39,0,0,1,0,0,0,3.0,3.0
29220488-f6c7-4662-97fa-32d3e0b2654f,15,no,ES,6,yes,195.77.99.208,13,6-9-1-6-3,UTC+1,82,1,0,1,0,1,0,1.0,5.0
e16f2db5-82d5-4333-b8ed-268fb170871d,19,no,ES,9,no,28.214.116.234,11,3-4-6-5-6,UTC+0,108,0,0,0,0,1,0,0.0,4.0
08002cd9-37c2-4b39-929d-bf0f6e7ec113,13,yes,ES,10,yes,147.36.127.4,7,1-5-1-5-7,UTC+3,113,0,1,1,0,1,0,3.0,3.0
db8bab72-3b68-4e0f-863f-a56719ccba1c,16,yes,CN,4,yes,203.52.85.241,15,3-5-1-6-4,UTC-7,71,0,1,1,0,0,0,-7.0,1.0
efc7e712-08f4-46bb-89bf-e50147f336aa,17,yes,CN,9,no,219.65.55.3,15,3-3-8-7-7,UTC+8,109,0,1,0,0,1,0,8.0,2.0
c2227304-f469-43c3-bf32-f7225f7f1f58,8,yes,DE,5,no,202.141.211.120,9,4-9-1-9-2,UTC+8,116,0,1,0,1,1,0,8.0,4.0
7ee832b4-c09d-4b29-a953-ee8d635d8dcf,12,no,FR,4,no,182.127.164.49,4,4-5-4-9-7,UTC+8,33,0,0,0,0,0,0,8.0,2.0
01469579-f661-463c-a942-bd5b722e9a18,19,yes,EN,1,yes,83.72.85.115,14,7-1-1-7-6,UTC+8,23,1,1,1,0,0,0,8.0,1.0
3a310433-eeb0-4462-a95b-63c3e3e052b2,7,no,DE,3,yes,173.33.175.15,3,6-6-9-1-3,UTC-5,69,1,0,1,1,0,0,-5.0,5.0
36563e80-3335-4d22-bd75-026044575c37,16,no,ES,5,no,185.121.85.135,3,2-1-7-8-1,UTC+8,53,1,0,0,0,1,0,8.0,4.0
d3211b72-ac1f-4326-bca9-2b382131f865,16,no,FR,10,no,126.70.197.8,3,8-1-4-8-7,UTC+1,45,1,0,0,0,1,0,1.0,4.0
df8f0719-4303-4240-9ac4-1096a60e714b,8,yes,ES,6,yes,214.185.108.204,2,1-3-8-1-1,UTC+1,42,0,1,1,1,1,0,1.0,5.0
310856e6-a22a-41ca-9714-c69693fa6b25,12,yes,JP,6,yes,23.14.218.210,2,4-8-3-8-3,UTC+0,92,0,1,1,0,1,0,0.0,3.0
017887ef-f6da-4f3f-8bd7-706b86adae8d,11,no,CN,4,yes,49.187.75.90,6,5-7-7-2-9,UTC+8,44,0,0,1,0,0,0,8.0,3.0
d24575d4-23e4-4a55-b141-15b88a6ff729,6,yes,JP,7,no,217.87.124.28,9,1-4-2-1-1,UTC+0,98,1,1,0,1,1,0,0.0,4.0
ed476894-7667-4d47-ba51-d2243498c88c,10,yes,CN,4,no,206.118.57.194,7,2-7-5-1-9,UTC+3,80,0,1,0,0,0,0,3.0,0.0
b779d554-8de1-4e72-b135-fe616e735527,17,no,FR,7,no,145.119.229.246,2,8-9-7-8-7,UTC-5,72,1,0,0,0,1,0,-5.0,4.0
2b2f433b-3d30-4ddb-8a48-7e165e5b2bfc,12,yes,JP,10,no,110.217.39.8,14,7-8-7-5-6,UTC+0,57,0,1,0,0,1,0,0.0,2.0
b394f8ed-b5c7-4beb-8543-acb11763e69c,9,yes,CN,6,yes,116.110.236.101,10,7-3-4-9-3,UTC-5,92,1,1,1,1,1,0,-5.0,5.0
9080b7ea-5311-4695-8d70-98c19e85cfaa,20,yes,FR,8,yes,215.170.141.85,9,8-4-5-6-1,UTC+8,115,0,1,1,0,1,0,8.0,3.0
2dc46020-d0c8-46ad-9481-1d32689ede3d,14,yes,FR,7,no,213.27.55.16,13,7-5-6-7-8,UTC-7,67,0,1,0,0,1,0,-7.0,2.0
61575386-ccb7-4378-b459-6103a16267ca,14,yes,CN,9,yes,80.25.231.82,1,1-5-8-8-3,UTC-7,55,0,1,1,0,1,0,-7.0,3.0
8d76dea1-f3ac-4c63-9327-be7ac037b5b4,17,yes,FR,1,no,7.141.247.16,8,8-6-1-8-9,UTC+0,101,0,1,0,0,0,0,0.0,0.0
938b9920-598a-43c0-8355-433f3e2141e3,14,no,FR,6,yes,207.138.0.66,10,2-1-5-5-4,UTC+1,58,0,0,1,0,1,0,1.0,5.0
18500f26-a1bd-468b-ac8f-47b6419af87c,8,yes,JP,5,yes,157.244.208.65,6,9-2-1-6-9,UTC-7,108,0,1,1,1,1,0,-7.0,5.0
1018dc6b-da85-491f-b02e-b002983b96c1,17,yes,ES,1,no,208.230.23.49,13,3-9-1-1-3,UTC-7,102,0,1,0,0,0,0,-7.0,0.0
7b2cfc56-b766-449c-bd12-631db5062602,14,no,ES,8,yes,153.170.112.210,14,5-5-7-2-1,UTC-5,94,1,0,1,0,1,0,-5.0,5.0
80fe5348-d1d3-426c-b066-3799c9c0c523,17,no,ES,3,no,45.60.76.199,8,8-4-9-9-3,UTC-7,68,0,0,0,0,0,0,-7.0,2.0
ad5e4df0-5d32-47ec-9f18-3d7081fd14dc,12,yes,ES,10,yes,221.67.76.232,9,6-9-4-1-6,UTC-5,36,0,1,1,0,1,0,-5.0,3.0
df107b3e-feaf-457f-8875-b839439c5810,9,yes,ES,5,no,35.47.129.162,7,5-4-7-2-1,UTC+3,116,1,1,0,1,1,0,3.0,4.0
129ab8cf-e808-4f40-abdb-0dc37476f74f,19,no,ES,3,yes,20.80.135.130,12,5-6-5-7-4,UTC+3,66,0,0,1,0,0,0,3.0,3.0
97f60fe0-96a8-4323-938d-2c8ff5418452,15,yes,DE,2,no,9.241.252.122,8,8-6-3-5-9,UTC-5,27,0,1,0,0,0,0,-5.0,0.0
313c919d-b922-4cf5-994c-3852d6d07678,11,no,FR,10,no,145.227.156.239,12,6-9-4-6-5,UTC-5,87,0,0,0,0,1,0,-5.0,4.0
4c69f052-ae01-467a-af1f-e31a1e30f183,11,no,FR,8,yes,220.155.17.171,12,9-3-1-9-8,UTC+3,50,1,0,1,0,1,0,3.0,5.0
6bb95cc0-e2b7-4cb3-969b-81b975c1d53f,17,no,JP,3,yes,150.204.37.118,10,1-4-5-6-1,UTC+8,61,0,0,1,0,0,0,8.0,3.0
027e82a0-db49-4285-a2b8-87ca792de2c6,12,no,CN,5,yes,221.240.96.39,5,3-1-9-2-4,UTC-5,25,0,0,1,0,1,0,-5.0,5.0
d8a2d099-971a-43e4-8c08-55fbc117fbcb,7,no,EN,1,no,62.243.86.134,3,3-2-8-8-8,UTC+8,37,1,0,0,1,0,0,8.0,4.0
5b01edb8-d6dc-4d7d-af9c-28161999652c,18,yes,DE,1,yes,174.36.43.87,7,5-8-1-3-6,UTC+0,93,0,1,1,0,0,0,0.0,1.0
87d558e6-e05c-4150-a4ed-40a33e11a13b,19,yes,FR,10,no,205.204.29.28,5,8-9-1-9-3,UTC-7,102,0,1,0,0,1,0,-7.0,2.0
0caf9059-4e75-4913-8b6c-5fdd0314e5aa,8,yes,JP,3,no,66.144.53.189,14,2-4-3-6-7,UTC+0,38,0,1,0,1,0,0,0.0,2.0
91b44e88-5e65-4e04-b81a-ba175fdbec75,9,yes,CN,2,yes,130.101.209.244,8,1-6-1-9-1,UTC+0,60,0,1,1,1,0,0,0.0,3.0
31213071-ff87-4e97-81e4-233d102ec128,16,no,CN,1,no,172.45.90.33,1,8-3-2-9-4,UTC+8,28,0,0,0,0,0,0,8.0,2.0
f0580f56-a1d6-42e3-84aa-74724de7c5d9,11,yes,DE,10,no,39.171.37.192,7,5-6-8-4-5,UTC+0,22,1,1,0,0,1,0,0.0,2.0
1036b758-aafa-4223-94e9-7ed4ce653cb5,16,yes,DE,10,no,44.102.202.115,15,8-8-2-7-7,UTC-7,63,0,1,0,0,1,0,-7.0,2.0
45b0d6f4-fccb-45e6-98e1-abdecbcf5bf3,20,yes,JP,2,no,152.151.46.98,11,3-8-5-1-4,UTC-5,64,0,1,0,0,0,0,-5.0,0.0
5bc9b9ba-8f35-4103-be43-f725c05eaf68,19,yes,ES,8,yes,35.49.39.243,8,9-3-3-5-9,UTC-7,109,0,1,1,0,1,0,-7.0,3.0
c0061c5d-6c94-47ba-ad53-125cf940c92c,9,yes,FR,2,yes,174.52.92.45,3,7-2-5-6-1,UTC+0,113,1,1,1,1,0,0,0.0,3.0
68c780c8-f835-4f79-bd31-f5a8700e7798,13,yes,EN,10,yes,135.203.130.105,2,1-3-1-7-6,UTC+3,68,0,1,1,0,1,0,3.0,3.0
3002d021-9c43-42a4-8ac8-58fa2baac60a,7,yes,FR,1,no,188.101.23.177,11,6-3-6-8-1,UTC+8,97,0,1,0,1,0,0,8.0,2.0
7f9e6aea-f6fd-405c-a46e-0b378b81f0b7,7,no,DE,8,no,180.52.34.178,3,2-6-9-7-1,UTC+8,115,1,0,0,1,1,0,8.0,6.0
f7638192-f298-4e12-9809-ee864e5f1d34,20,no,EN,9,yes,22.144.152.23,14,9-8-5-9-6,UTC-5,53,1,0,1,0,1,0,-5.0,5.0
8a1d3739-2f0f-457f-98c3-8b01440ec64e,13,no,ES,1,yes,202.77.101.112,10,3-6-5-7-6,UTC+1,100,0,0,1,0,0,0,1.0,3.0
247f0a33-80f2-4c87-b0ef-e219add395c0,13,yes,ES,1,yes,220.238.13.108,8,3-3-5-4-9,UTC+3,51,0,1,1,0,0,0,3.0,1.0
90af9775-9c9f-48ee-9e88-45867687b4f9,8,no,FR,2,no,201.239.246.215,8,2-5-4-8-4,UTC-7,108,1,0,0,1,0,0,-7.0,4.0
31556d18-c92c-431f-a045-f5d745e59a94,12,no,DE,9,no,118.225.133.19,10,6-1-7-7-8,UTC-7,102,1,0,0,0,1,0,-7.0,4.0
65b1c5cf-ba5b-497d-8bb7-30a2ae348762,19,no,ES,8,no,14.240.49.80,9,8-4-7-2-8,UTC+3,59,1,0,0,0,1,0,3.0,4.0
7f2e4284-8876-4bd8-83cd-8f10b3ae525b,18,no,EN,10,no,220.179.69.89,6,9-7-5-2-9,UTC+1,109,1,0,0,0,1,0,1.0,4.0
99ddb547-315d-4e4b-8e59-21a09da0fd86,14,yes,FR,5,yes,182.130.158.224,1,3-3-1-6-8,UTC-7,115,0,1,1,0,1,0,-7.0,3.0
b0e6f96a-3c42-4c91-8a96-588d9470d061,9,no,FR,6,yes,68.178.100.68,10,8-8-1-9-7,UTC+8,119,1,0,1,1,1,0,8.0,7.0
ca8b0da9-f7bc-4808-a9fe-e57fbbaa5d06,18,yes,JP,8,yes,193.193.155.191,3,7-7-3-4-8,UTC+8,63,0,1,1,0,1,0,8.0,3.0
679a24f2-b151-471a-a31c-5da0a04a5411,11,yes,EN,10,no,193.66.215.20,10,2-2-4-3-4,UTC+1,77,0,1,0,0,1,0,1.0,2.0
99284b3b-c019-4250-9a02-e8bcdc55132e,17,yes,DE,4,yes,191.196.156.109,6,8-7-2-1-4,UTC+0,76,0,1,1,0,0,0,0.0,1.0
39462859-a408-4874-9f17-f5494c7940f5,16,no,FR,5,yes,40.56.165.65,12,9-8-1-2-1,UTC+1,25,1,0,1,0,1,0,1.0,5.0
a59ae412-fe24-4247-a246-64682f156179,13,no,EN,5,yes,133.226.70.149,5,7-4-9-2-7,UTC+3,104,1,0,1,0,1,0,3.0,5.0
26dbe15b-f0c1-4c6f-a70a-d7995560db3d,15,yes,FR,3,no,106.162.223.105,8,2-9-2-7-1,UTC+8,74,0,1,0,0,0,0,8.0,0.0
3f07ac26-9cf7-4b92-861e-6a18a041135f,18,no,CN,10,no,197.185.135.64,11,5-9-7-7-7,UTC-7,31,1,0,0,0,1,0,-7.0,4.0
5218a410-bf32-4a59-8647-5c2e46fadb72,18,yes,JP,8,yes,39.65.9.240,3,1-9-6-3-1,UTC-5,21,0,1,1,0,1,0,-5.0,3.0
5943dfdd-a381-4785-b0f2-d926d1449593,7,no,FR,8,no,223.166.78.218,1,2-9-3-6-9,UTC+0,34,1,0,0,1,1,0,0.0,6.0
67b9e47c-c316-4e91-a2e9-61da42f3a73d,17,yes,JP,2,no,200.62.150.218,9,5-2-6-6-3,UTC-7,103,0,1,0,0,0,0,-7.0,0.0
90ae4a73-ddaf-4687-9e2e-409f4ff16b97,14,yes,CN,3,no,12.211.248.216,1,6-9-1-6-7,UTC+0,27,0,1,0,0,0,0,0.0,0.0
e65f23ea-e664-499f-b6f6-c448d8b72ee3,9,no,ES,4,no,13.32.2.132,2,3-1-1-9-3,UTC-7,115,1,0,0,1,0,0,-7.0,4.0
ff98f170-7231-4e79-9b00-a62caf7f48fb,14,no,EN,9,yes,141.248.242.131,2,9-3-3-1-5,UTC+8,48,1,0,1,0,1,0,8.0,5.0
bc9a6727-0c87-44dc-8898-8b28c18af1cb,19,no,EN,3,yes,13.193.200.110,4,2-6-8-9-3,UTC-7,83,1,0,1,0,0,0,-7.0,3.0
9df8dd64-25b2-4d0b-b781-16c5474c714c,7,yes,DE,1,no,215.164.204.242,14,7-5-8-6-2,UTC-7,81,0,1,0,1,0,0,-7.0,2.0
225744fe-0aa9-492b-8df1-1312b4e1efe0,14,no,CN,10,no,69.255.55.122,14,5-7-1-1-8,UTC-5,118,1,0,0,0,1,0,-5.0,4.0
6c65c6f6-5ba3-4956-b1f0-13c1099ad3c1,9,no,EN,7,no,42.51.91.136,12,5-6-8-5-5,UTC-7,47,1,0,0,1,1,0,-7.0,6.0
6735bdd4-610f-432e-a807-932f4a658611,12,no,DE,8,yes,197.135.187.96,15,6-7-8-9-8,UTC-7,57,1,0,1,0,1,0,-7.0,5.0
fd5e6be7-a097-45fd-bf9b-c682bc660f01,7,no,FR,4,yes,50.151.188.227,15,8-9-1-6-7,UTC+8,99,1,0,1,1,0,0,8.0,5.0
0006422d-f70a-4acb-88c6-0c9354f0e6b3,16,yes,JP,9,yes,133.23.74.171,8,1-7-6-4-4,UTC-5,93,0,1,1,0,1,0,-5.0,3.0
72dfb1e3-e87c-402e-a0de-51fabf0d4a55,19,yes,FR,2,no,214.42.178.213,14,3-5-4-6-9,UTC-7,101,0,1,0,0,0,0,-7.0,0.0
9827fb80-9e94-4e2d-8472-b2e1ea63152e,10,no,FR,4,yes,158.86.249.205,2,1-2-5-4-4,UTC+8,111,0,0,1,0,0,0,8.0,3.0
31c4753f-0dec-494f-a180-59c9e1a63144,14,no,EN,5,yes,12.37.128.126,3,1-3-4-5-6,UTC+3,110,1,0,1,0,1,0,3.0,5.0
91a0a96c-061b-4aeb-8563-e1cabf36d344,20,yes,ES,8,yes,195.7.215.248,10,2-8-7-8-9,UTC-5,46,0,1,1,0,1,0,-5.0,3.0
468ddd39-ea21-4152-b31f-c335dea691be,6,yes,ES,10,no,141.118.164.87,2,2-4-1-1-1,UTC+0,98,1,1,0,1,1,0,0.0,4.0
4e660eb2-3d5b-46f4-9b33-c976acc022ec,11,yes,ES,3,no,97.252.129.234,1,5-4-6-8-1,UTC+3,51,0,1,0,0,0,0,3.0,0.0
b876e4b9-edba-43cd-91af-8da57b0280af,8,no,DE,4,no,218.1.60.234,5,8-8-8-7-2,UTC+0,112,1,0,0,1,0,0,0.0,4.0
6b16c1c1-92bd-455d-bf67-7b1ad365550a,8,yes,DE,7,no,188.82.154.4,11,3-1-3-8-6,UTC+1,41,1,1,0,1,1,0,1.0,4.0
e797a0da-f19f-4cf9-bd23-db7ef1ddb550,17,yes,DE,1,yes,171.173.139.129,1,5-2-9-4-6,UTC-7,115,0,1,1,0,0,0,-7.0,1.0
d865e728-1f4d-4346-b574-5a147c2636bc,11,yes,ES,6,no,222.123.227.114,5,2-5-4-7-6,UTC+0,60,0,1,0,0,1,0,0.0,2.0
d790add1-23f1-445c-b8e6-fbc62afa1d8b,8,no,JP,9,no,156.106.54.93,1,2-4-6-7-7,UTC-7,74,1,0,0,1,1,0,-7.0,6.0
8c631d62-7971-4072-b2c3-b87bb9959e24,6,yes,JP,10,yes,90.85.83.81,3,1-4-2-5-6,UTC-7,34,1,1,1,1,1,0,-7.0,5.0
3561cc4d-f09f-4138-9c0d-a658c4ba4f4a,19,yes,DE,6,no,142.183.166.96,9,2-3-8-1-5,UTC+3,109,0,1,0,0,1,0,3.0,2.0
4e486348-d6c4-4f6c-ae51-a3607404df50,17,yes,EN,3,no,125.131.77.85,5,4-8-3-3-4,UTC+8,63,0,1,0,0,0,0,8.0,0.0
fab7a843-4150-45ed-b009-36fd9d8a02bf,9,no,FR,7,yes,11.20.98.115,2,6-1-3-8-3,UTC-7,85,0,0,1,1,1,0,-7.0,7.0
57003fca-370c-4def-80de-0ae7a0c00c8c,19,yes,CN,4,yes,95.165.75.216,10,6-3-2-8-5,UTC-5,42,0,1,1,0,0,0,-5.0,1.0
95867715-706e-4807-bfc0-81ed16013b75,8,yes,ES,1,yes,212.137.76.195,7,9-8-3-3-2,UTC-5,74,0,1,1,1,0,0,-5.0,3.0
4d451525-5116-4c38-8516-78bdd6dba274,8,yes,DE,4,yes,32.201.73.170,5,6-9-8-9-2,UTC+3,26,0,1,1,1,0,0,3.0,3.0
8a8969c0-b7f0-4032-87b4-58ab37685f5a,14,no,ES,7,yes,89.185.245.129,11,6-5-3-1-3,UTC+8,21,1,0,1,0,1,0,8.0,5.0
e1c2b593-1c68-4488-8048-8884afeb4e9c,7,yes,CN,2,no,163.99.123.114,8,4-7-3-2-6,UTC+3,77,0,1,0,1,0,0,3.0,2.0
dcc2e64f-4273-41ed-aa27-48f7f40c0c95,19,no,JP,7,no,218.112.183.41,2,1-9-7-7-5,UTC-5,101,1,0,0,0,1,0,-5.0,4.0
3ba18f74-0185-4255-987b-ec00968423bf,11,no,FR,1,no,167.164.146.99,12,2-6-9-7-8,UTC+3,37,0,0,0,0,0,0,3.0,2.0
8297753c-9b26-4d8f-86f2-031b354aaad0,15,no,FR,5,no,59.221.235.113,14,2-7-3-8-7,UTC+1,106,1,0,0,0,1,0,1.0,4.0
2428b42d-5103-4134-85dd-5bf03760f9cb,13,yes,EN,9,no,177.126.9.127,9,4-8-3-1-8,UTC-7,38,0,1,0,0,1,0,-7.0,2.0
9200f169-4875-4e05-9e1c-6d2b26412da1,17,yes,FR,1,yes,181.252.166.226,3,8-5-6-8-5,UTC+0,44,0,1,1,0,0,0,0.0,1.0
1d1b63d4-b913-4dec-80c8-588ff817319c,7,no,CN,4,no,54.178.60.79,11,4-7-7-6-4,UTC-5,120,1,0,0,1,0,0,-5.0,4.0
284167b5-ff2e-4045-9870-3bf70d18c6ca,9,yes,JP,9,yes,79.129.167.246,4,2-9-1-8-4,UTC+8,53,1,1,1,1,1,0,8.0,5.0
d9e5ce99-fea5-474d-9a2f-47081ce68dbd,9,yes,DE,1,yes,50.226.127.154,12,3-3-3-3-8,UTC+0,74,0,1,1,1,0,0,0.0,3.0
d93fb480-dc7d-4ced-acbf-f9911bf593d6,12,no,CN,4,yes,129.189.132.37,5,6-2-7-3-9,UTC-7,75,0,0,1,0,0,0,-7.0,3.0
4916eea1-f03f-4acc-820c-2e718b726037,12,yes,ES,6,no,136.227.17.94,14,1-3-2-7-5,UTC+8,43,0,1,0,0,1,0,8.0,2.0
86bc57d2-89e2-4088-8659-45d38dc30b2c,6,yes,ES,2,yes,12.202.226.143,4,9-8-8-4-9,UTC-7,31,0,1,1,1,0,0,-7.0,3.0
bbb2721e-6b2c-442e-a0bc-47a5be12e008,18,no,DE,9,yes,3.47.188.33,12,7-7-7-3-1,UTC+8,73,0,0,1,0,1,0,8.0,5.0
5cc144ad-f46c-457e-aa1f-1f8b4dbefe73,6,no,CN,3,yes,194.33.173.212,2,5-6-3-8-3,UTC-5,59,0,0,1,1,0,0,-5.0,5.0
3710b33c-ae4e-474a-8acb-2124ff5e7b80,19,yes,EN,8,yes,198.177.42.215,6,6-7-1-6-2,UTC+1,72,0,1,1,0,1,0,1.0,3.0
ee769b49-f53c-4a10-90c6-f827ec755ac4,18,no,DE,5,no,68.98.223.0,15,7-3-1-4-5,UTC+0,24,0,0,0,0,1,0,0.0,4.0
362f1401-2982-41d8-a527-2a12d88af700,17,no,ES,3,yes,165.143.43.103,2,4-1-6-7-4,UTC-5,26,0,0,1,0,0,0,-5.0,3.0
733f1974-0fb0-4aeb-8596-5c969439a4f3,19,no,JP,2,yes,36.119.249.181,9,8-5-8-1-9,UTC+8,90,0,0,1,0,0,0,8.0,3.0
d6ceb2f3-7a3a-4a83-a8bd-cae3b84db30d,8,no,DE,2,yes,90.168.178.227,5,4-5-8-3-9,UTC+0,74,1,0,1,1,0,0,0.0,5.0
09fcb3d6-b530-45f9-9f71-95b7a8dfbdfa,8,no,CN,10,no,157.33.141.48,13,7-7-5-2-7,UTC-5,46,1,0,0,1,1,0,-5.0,6.0
39700030-449f-4fab-a508-3843e205643b,15,no,DE,4,yes,75.184.108.204,7,6-8-6-6-9,UTC+0,83,0,0,1,0,0,0,0.0,3.0
c5165dec-97e9-4287-95d8-4e7a69abea21,7,yes,CN,2,no,166.92.6.131,3,2-3-2-8-2,UTC+0,65,0,1,0,1,0,0,0.0,2.0
1ed612e0-b34a-41d6-8115-b1ede7fab145,16,no,DE,2,no,48.156.100.224,14,4-1-6-9-8,UTC+0,86,0,0,0,0,0,0,0.0,2.0
ac2f33fc-6857-418d-b98f-c803b5e9f1ac,18,no,CN,4,yes,24.201.253.9,8,3-4-3-5-5,UTC+0,106,0,0,1,0,0,0,0.0,3.0
